,title,href,datetime,views
642,"""Полісся"" вирвало перемогу над ""Колосом"" і наблизилося до зони єврокубків (відео)",https://tsn.ua/prosport/polissya-virvalo-peremogu-nad-kolosom-i-nablizilosya-do-zoni-yevrokubkiv-video-2557546.html,2024-04-14T19:56:00+03:00,648
643,У Дніпрі під час тривоги пролунав вибух: є постраждалі (фото),https://tsn.ua/ukrayina/u-dnipri-pid-chas-trivogi-prolunav-vibuh-ye-postrazhdali-foto-2557543.html,2024-04-14T19:55:00+03:00,16к
644,"Фіаско Миколенка і Ко: покер Палмера дозволив ""Челсі"" з Мудриком розчавити ""Евертон"" в АПЛ (відео)",https://tsn.ua/prosport/fiasko-mikolenka-i-ko-poker-palmera-dozvoliv-chelsi-z-mudrikom-rozchaviti-everton-v-apl-video-2558347.html,2024-04-15T23:59:00+03:00,2342
645,"""Лакшері-вумен"" з Львівської митниці вляпалася у скандал: всі деталі гучної історії",https://tsn.ua/exclusive/laksheri-vumen-z-lvivskoyi-mitnici-vlyapalasya-u-skandal-usi-detali-guchnoyi-istoriyi-2558344.html,2024-04-15T23:54:00+03:00,4602
646,"""Здійснює постійну агресію проти нас"": у Грузії висловилися про можливість вторгнення Росії",https://tsn.ua/svit/zdiysnyuye-postiynu-agresiyu-proti-nas-v-gruziyi-vislovilisya-pro-mozhlivist-vtorgnennya-rosiyi-2558341.html,2024-04-15T23:48:00+03:00,1504
647,"Життя прифронтового Слов'янська: мер про те, чи багато у місті прихильників РФ",https://tsn.ua/ukrayina/zhittya-prifrontovogo-slov-yanska-mer-pro-te-chi-bagato-u-misti-prihilnikiv-rf-2558338.html,2024-04-15T23:18:00+03:00,7576
648,Катерина Бужинська вперше за тривалий час показала свою помітно підрослу 17-річну доньку,https://tsn.ua/glamur/katerina-buzhinska-vpershe-za-trivaliy-chas-pokazala-svoyu-pomitno-pidroslu-17-richnu-donku-2557693.html,2024-04-15T23:17:00+03:00,62к
649,Єврокомісія схвалила план Ukraine Facility на 50 млрд євро,https://tsn.ua/svit/yevrokomisiya-shvalila-plan-ukraine-facility-na-50-mlrd-yevro-2558335.html,2024-04-15T23:10:00+03:00,3174
650,"""Це магія"": київський прокурор оселився в котеджному містечку, де будинки коштують від 18 мільйонів (відео)",https://kyiv.tsn.ua/ce-magiya-kiyivskiy-prokuror-oselivsya-v-kotedzhnomu-mistechku-de-budinki-koshtuyut-vid-18-milyoniv-video-2558326.html,2024-04-15T22:36:00+03:00,3612
651,"Греція не готова передати Україні літаки F-16, але ""підтримувала і продовжує підтримувати"" — Міцотакіс",https://tsn.ua/svit/greciya-ne-gotova-peredati-ukrayini-litaki-f-16-ale-pidtrimuvala-i-prodovzhuye-pidtrimuvati-micotakis-2558329.html,2024-04-15T22:31:00+03:00,3976
652,На фронті загинув військовий Павло Петриченко – автор петиції про обмеження онлайн-казино,https://tsn.ua/ato/na-fronti-zaginuv-vidomiy-viyskoviy-i-avtor-peticiyi-pro-obmezhennya-onlayn-kazino-2558323.html,2024-04-15T22:24:00+03:00,7315
653,РФ найбільш запекло атакує на трьох напрямках – головне від Генштабу,https://tsn.ua/ato/rf-naybilsh-zapeklo-atakuye-na-troh-napryamkah-golovne-vid-genshtabu-2558320.html,2024-04-15T22:02:00+03:00,14к
654,"На в'їзді до Донецької області волонтери ""оновили"" легендарну стелу – в Мережі відреагували (фото, відео)",https://tsn.ua/ukrayina/na-v-yizdi-do-doneckoyi-oblasti-volonteri-onovili-legendarnu-stelu-v-merezhi-vidreaguvali-foto-video-2558317.html,2024-04-15T22:01:00+03:00,3800
655,Росія хоче взяти Часів Яр не лише через наближення 9 травня: Світан назвав справжню причину,https://tsn.ua/ato/rosiya-hoche-vzyati-chasiv-yar-ne-lishe-cherez-nablizhennya-9-travnya-svitan-nazvav-spravzhnyu-prichinu-2558314.html,2024-04-15T21:45:00+03:00,7224
656,Наречена відомого співака приголомшила своєю фігурою після пологів: фото до та після,https://tsn.ua/glamur/narechena-vidomogo-spivaka-prigolomshila-svoyeyu-figuroyu-pislya-pologiv-foto-do-ta-pislya-2558311.html,2024-04-15T21:37:00+03:00,5094
657,За крок до Третьої світової: як Захід переконує Ізраїль не бити по Ірану та до чого тут Росія і Китай,https://tsn.ua/exclusive/za-krok-do-tretoyi-svitovoyi-yak-zahid-perekonuye-izrayil-ne-biti-po-iranu-ta-do-chogo-tut-rosiya-i-kitay-2558308.html,2024-04-15T21:15:00+03:00,14к
658,Без трусів: британська модель похизувалася луком у мінісукні з розрізом до талії,https://tsn.ua/lady/news/show-biznes/bez-trusiv-britanska-model-pohizuvalasya-lukom-u-minisukni-z-rozrizom-do-taliyi-2558302.html,2024-04-15T21:11:00+03:00,11к
659,В золотому костюмі від Giorgio Armani: 77-річна Гленн Клоуз продемонструвала молодий вигляд на заході,https://tsn.ua/lady/news/show-biznes/u-zolotomu-kostyumi-vid-giorgio-armani-77-richna-glenn-klouz-prodemonstruvala-molodiy-viglyad-na-zahodi-2558245.html,2024-04-15T21:07:00+03:00,2707
660,Росія вдарила балістикою по Кіровоградщині,https://tsn.ua/ato/rosiya-vdarila-bilistikoyu-po-kirovogradschini-2558299.html,2024-04-15T21:04:00+03:00,2816
661,Новини ТСН онлайн 19:30 15 квітня. Вибухи та атаки! Заморозки скоро!,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-15-kvitnya-vibuhi-ta-ataki-zamorozki-skoro-2558305.html,2024-04-15T21:04:00+03:00,567
662,"""Шахеди"" у нас звучать так само, як і на Близькому Сході: Зеленський обурений, що Україну не захищають, як Ізраїль",https://tsn.ua/ukrayina/shahedi-u-nas-zvuchat-tak-samo-yak-i-na-blizkomu-shodi-zelenskiy-obureniy-scho-ukrayinu-ne-zahischayut-yak-izrayil-2558296.html,2024-04-15T21:02:00+03:00,2520
663,Підробляла документи за шалені гроші: в Польщі затримали зухвалу українку,https://tsn.ua/svit/pidroblyav-dokumenti-za-shaleni-groshi-v-polschi-zatrimali-zuhvalogo-ukrayincya-2558293.html,2024-04-15T20:54:00+03:00,2981
664,"Скандал у прямому ефірі: Маляр довела до сліз нардепку, чоловік якої два роки – на війні",https://tsn.ua/exclusive/skandal-u-pryamomu-efiri-malyar-dovela-do-sliz-nardepku-cholovik-yakoyi-dva-roki-na-viyni-2558287.html,2024-04-15T20:51:00+03:00,5998
665,З червоною помадою і в сукні з паєтками: Зої Салдана в ефектному аутфіті позувала на премії,https://tsn.ua/lady/news/show-biznes/iz-chervonoyu-pomadoyu-i-v-sukni-z-payetkami-zoyi-saldana-v-efektnomu-autfiti-pozuvala-na-premiyi-2558290.html,2024-04-15T20:50:00+03:00,1399
666,Братислава не долучатиметься до чеської ініціативи щодо снарядів: що придумали словацькі активісти,https://tsn.ua/svit/bratislava-ne-doluchatimetsya-do-cheskoyi-iniciativi-schodo-snaryadiv-scho-pridumali-slovacki-aktivisti-2558284.html,2024-04-15T20:38:00+03:00,5115
667,"Фіаско Миколенка і Ко: покер Палмера дозволив ""Челсі"" з Мудриком розчавити ""Евертон"" в АПЛ (відео)",https://tsn.ua/prosport/fiasko-mikolenka-i-ko-poker-palmera-dozvoliv-chelsi-z-mudrikom-rozchaviti-everton-v-apl-video-2558347.html,2024-04-15T23:59:00+03:00,2342
668,"""Лакшері-вумен"" з Львівської митниці вляпалася у скандал: всі деталі гучної історії",https://tsn.ua/exclusive/laksheri-vumen-z-lvivskoyi-mitnici-vlyapalasya-u-skandal-usi-detali-guchnoyi-istoriyi-2558344.html,2024-04-15T23:54:00+03:00,4602
669,"""Здійснює постійну агресію проти нас"": у Грузії висловилися про можливість вторгнення Росії",https://tsn.ua/svit/zdiysnyuye-postiynu-agresiyu-proti-nas-v-gruziyi-vislovilisya-pro-mozhlivist-vtorgnennya-rosiyi-2558341.html,2024-04-15T23:48:00+03:00,1504
670,"Життя прифронтового Слов'янська: мер про те, чи багато у місті прихильників РФ",https://tsn.ua/ukrayina/zhittya-prifrontovogo-slov-yanska-mer-pro-te-chi-bagato-u-misti-prihilnikiv-rf-2558338.html,2024-04-15T23:18:00+03:00,7576
671,Катерина Бужинська вперше за тривалий час показала свою помітно підрослу 17-річну доньку,https://tsn.ua/glamur/katerina-buzhinska-vpershe-za-trivaliy-chas-pokazala-svoyu-pomitno-pidroslu-17-richnu-donku-2557693.html,2024-04-15T23:17:00+03:00,62к
672,Єврокомісія схвалила план Ukraine Facility на 50 млрд євро,https://tsn.ua/svit/yevrokomisiya-shvalila-plan-ukraine-facility-na-50-mlrd-yevro-2558335.html,2024-04-15T23:10:00+03:00,3174
673,"""Це магія"": київський прокурор оселився в котеджному містечку, де будинки коштують від 18 мільйонів (відео)",https://kyiv.tsn.ua/ce-magiya-kiyivskiy-prokuror-oselivsya-v-kotedzhnomu-mistechku-de-budinki-koshtuyut-vid-18-milyoniv-video-2558326.html,2024-04-15T22:36:00+03:00,3612
674,"Греція не готова передати Україні літаки F-16, але ""підтримувала і продовжує підтримувати"" — Міцотакіс",https://tsn.ua/svit/greciya-ne-gotova-peredati-ukrayini-litaki-f-16-ale-pidtrimuvala-i-prodovzhuye-pidtrimuvati-micotakis-2558329.html,2024-04-15T22:31:00+03:00,3976
675,На фронті загинув військовий Павло Петриченко – автор петиції про обмеження онлайн-казино,https://tsn.ua/ato/na-fronti-zaginuv-vidomiy-viyskoviy-i-avtor-peticiyi-pro-obmezhennya-onlayn-kazino-2558323.html,2024-04-15T22:24:00+03:00,7315
676,РФ найбільш запекло атакує на трьох напрямках – головне від Генштабу,https://tsn.ua/ato/rf-naybilsh-zapeklo-atakuye-na-troh-napryamkah-golovne-vid-genshtabu-2558320.html,2024-04-15T22:02:00+03:00,14к
677,"На в'їзді до Донецької області волонтери ""оновили"" легендарну стелу – в Мережі відреагували (фото, відео)",https://tsn.ua/ukrayina/na-v-yizdi-do-doneckoyi-oblasti-volonteri-onovili-legendarnu-stelu-v-merezhi-vidreaguvali-foto-video-2558317.html,2024-04-15T22:01:00+03:00,3800
678,Росія хоче взяти Часів Яр не лише через наближення 9 травня: Світан назвав справжню причину,https://tsn.ua/ato/rosiya-hoche-vzyati-chasiv-yar-ne-lishe-cherez-nablizhennya-9-travnya-svitan-nazvav-spravzhnyu-prichinu-2558314.html,2024-04-15T21:45:00+03:00,7224
679,Наречена відомого співака приголомшила своєю фігурою після пологів: фото до та після,https://tsn.ua/glamur/narechena-vidomogo-spivaka-prigolomshila-svoyeyu-figuroyu-pislya-pologiv-foto-do-ta-pislya-2558311.html,2024-04-15T21:37:00+03:00,5094
680,За крок до Третьої світової: як Захід переконує Ізраїль не бити по Ірану та до чого тут Росія і Китай,https://tsn.ua/exclusive/za-krok-do-tretoyi-svitovoyi-yak-zahid-perekonuye-izrayil-ne-biti-po-iranu-ta-do-chogo-tut-rosiya-i-kitay-2558308.html,2024-04-15T21:15:00+03:00,14к
681,Без трусів: британська модель похизувалася луком у мінісукні з розрізом до талії,https://tsn.ua/lady/news/show-biznes/bez-trusiv-britanska-model-pohizuvalasya-lukom-u-minisukni-z-rozrizom-do-taliyi-2558302.html,2024-04-15T21:11:00+03:00,11к
682,В золотому костюмі від Giorgio Armani: 77-річна Гленн Клоуз продемонструвала молодий вигляд на заході,https://tsn.ua/lady/news/show-biznes/u-zolotomu-kostyumi-vid-giorgio-armani-77-richna-glenn-klouz-prodemonstruvala-molodiy-viglyad-na-zahodi-2558245.html,2024-04-15T21:07:00+03:00,2707
683,Росія вдарила балістикою по Кіровоградщині,https://tsn.ua/ato/rosiya-vdarila-bilistikoyu-po-kirovogradschini-2558299.html,2024-04-15T21:04:00+03:00,2816
684,Новини ТСН онлайн 19:30 15 квітня. Вибухи та атаки! Заморозки скоро!,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-15-kvitnya-vibuhi-ta-ataki-zamorozki-skoro-2558305.html,2024-04-15T21:04:00+03:00,567
685,"""Шахеди"" у нас звучать так само, як і на Близькому Сході: Зеленський обурений, що Україну не захищають, як Ізраїль",https://tsn.ua/ukrayina/shahedi-u-nas-zvuchat-tak-samo-yak-i-na-blizkomu-shodi-zelenskiy-obureniy-scho-ukrayinu-ne-zahischayut-yak-izrayil-2558296.html,2024-04-15T21:02:00+03:00,2520
686,Підробляла документи за шалені гроші: в Польщі затримали зухвалу українку,https://tsn.ua/svit/pidroblyav-dokumenti-za-shaleni-groshi-v-polschi-zatrimali-zuhvalogo-ukrayincya-2558293.html,2024-04-15T20:54:00+03:00,2981
687,"Скандал у прямому ефірі: Маляр довела до сліз нардепку, чоловік якої два роки – на війні",https://tsn.ua/exclusive/skandal-u-pryamomu-efiri-malyar-dovela-do-sliz-nardepku-cholovik-yakoyi-dva-roki-na-viyni-2558287.html,2024-04-15T20:51:00+03:00,5998
688,З червоною помадою і в сукні з паєтками: Зої Салдана в ефектному аутфіті позувала на премії,https://tsn.ua/lady/news/show-biznes/iz-chervonoyu-pomadoyu-i-v-sukni-z-payetkami-zoyi-saldana-v-efektnomu-autfiti-pozuvala-na-premiyi-2558290.html,2024-04-15T20:50:00+03:00,1399
689,Братислава не долучатиметься до чеської ініціативи щодо снарядів: що придумали словацькі активісти,https://tsn.ua/svit/bratislava-ne-doluchatimetsya-do-cheskoyi-iniciativi-schodo-snaryadiv-scho-pridumali-slovacki-aktivisti-2558284.html,2024-04-15T20:38:00+03:00,5115
690,"Не доїхали з України додому: у Росії потонули ""герої СВО""",https://tsn.ua/svit/ne-doyihali-z-ukrayini-do-domu-u-rosiyi-potonuli-geroyi-svo-2559184.html,2024-04-16T23:59:00+03:00,11к
691,"ПСЖ у більшості закамбечив проти ""Барселони"" та вийшов до півфіналу Ліги чемпіонів (відео)",https://tsn.ua/prosport/pszh-u-bilshosti-zakambechiv-proti-barseloni-ta-viyshov-do-pivfinalu-ligi-chempioniv-video-2559187.html,2024-04-16T23:59:00+03:00,1010
692,"""Теорія расової переваги"": російські пропагандисти виступили з черговим абсурдом про Україну",https://tsn.ua/svit/teoriya-rasovoyi-perevagi-rosiyski-propagandisti-vistupili-z-chergovim-absurdom-pro-ukrayinu-2559190.html,2024-04-16T23:59:00+03:00,4220
693,Барселона – ПСЖ – 1:4: онлайн-трансляція матчу-відповіді 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/barselona-pszh-onlayn-translyaciya-matchu-vidpovidi-1-4-finalu-ligi-chempioniv-2557981.html,2024-04-16T23:54:00+03:00,10к
694,"Чому літаки США захищали Ізраїль, а не Україну: аналіз The Atlantic",https://tsn.ua/svit/chomu-litaki-ssha-zahischali-izrayil-a-ne-ukrayinu-analiz-the-atlantic-2559181.html,2024-04-16T23:45:00+03:00,7411
695,"""Можуть виникнути проблеми"": нардеп розповів про консульські послуги для військовозобов'язаних",https://tsn.ua/ukrayina/mozhut-viniknuti-problemi-nardep-rozpoviv-pro-konsulski-poslugi-dlya-viyskovozabov-yazanih-2559178.html,2024-04-16T23:38:00+03:00,3228
696,Блиснула сексуальними грудьми: американська баскетболістка без бюстгальтера прийшла на драфт,https://tsn.ua/lady/news/show-biznes/blisnula-seksualnimi-grudmi-amerikanska-basketbolistka-bez-byustgaltera-priyshla-na-draft-2559175.html,2024-04-16T23:36:00+03:00,3323
697,Розкрита одна з таємниць виникнення життя на Землі – дослідження,https://tsn.ua/nauka_it/rozkrita-odna-z-tayemnic-viniknennya-zhittya-na-zemli-doslidzhennya-2559172.html,2024-04-16T23:36:00+03:00,23к
698,Мобілізація в Україні: чи дійсно електронні повістки розсилатимуть уже в квітні – пояснення юристки,https://tsn.ua/ato/mobilizaciya-v-ukrayini-chi-diysno-elektronni-povistki-rozsilatimut-uzhe-v-kvitni-poyasnennya-yuristki-2557180.html,2024-04-16T23:35:00+03:00,6250
699,"Курс долара на рівні 40 гривень: економіст спрогнозував, чи підніме НБУ його вище",https://tsn.ua/ukrayina/chi-pidvischit-nbu-kurs-dolara-bilshe-40-grn-prognoz-ekonomista-2559169.html,2024-04-16T23:30:00+03:00,2943
700,"Правозахисник сказав, хто втратить відстрочку від мобілізації",https://tsn.ua/ukrayina/pravozahisnik-skazav-hto-vtratit-vidstrochku-vid-mobilizaciyi-2556697.html,2024-04-16T23:24:00+03:00,106к
701,"У Москві сталася пожежа на військовому заводі ""Авангард"", де виробляють зенітні ракети — ЗМІ",https://tsn.ua/svit/u-moskvi-stalasya-pozhezha-na-viyskovomu-zavodi-avangard-de-viroblyayut-zenitni-raketi-zmi-2559166.html,2024-04-16T23:11:00+03:00,3630
702,Відомий портрет Черчилля продадуть на аукціоні: у скільки оцінюють,https://tsn.ua/svit/vidomiy-portret-cherchillya-prodadut-na-aukcioni-u-skilki-ocinyuyut-2559163.html,2024-04-16T23:00:00+03:00,1156
703,У газеті ТрО опублікували пінап напівоголеної жінки: чому виник скандал,https://tsn.ua/ukrayina/u-gazeti-tro-opublikuvali-pinap-napivogolenoyi-zhinki-chomu-vinik-skandal-2559160.html,2024-04-16T22:44:00+03:00,3305
704,"Мільярд людей у небезпеці: віцеадмірал НАТО розповів про загрозу підводної ""гібридної війни""",https://tsn.ua/svit/milyard-lyudey-u-nebezpeci-vice-admiral-nato-rozpoviv-pro-zagrozu-pidvodnoyi-gibridnoyi-viyni-2559157.html,2024-04-16T22:24:00+03:00,2417
705,НАЗК розпочало перевірку способу життя генерала СБУ Вітюка після розслідування журналістів: відео,https://tsn.ua/ukrayina/nazk-rozpochalo-perevirku-sposobu-zhittya-generala-sbu-vityuka-pislya-rozsliduvannya-zhurnalistiv-2559154.html,2024-04-16T22:17:00+03:00,38к
706,"У Маріуполі фіксують прибуття нових російських військових – ""АТЕШ""",https://tsn.ua/ukrayina/u-mariupoli-fiksuyut-pributtya-novih-rosiyskih-viyskovih-atesh-2559151.html,2024-04-16T22:12:00+03:00,2736
707,"Революція безпілотників: у Forbes проаналізували, як змінилася роль дронів за 2 роки війни",https://tsn.ua/ato/revolyuciya-bezpilotnikiv-u-forbes-proanalizuvali-yak-zminilasya-rol-droniv-za-2-roki-viyni-2559148.html,2024-04-16T22:10:00+03:00,795
708,"""Ми запізнилися"": полковник запасу назвав найбільшу проблему оборонних ліній ЗСУ на фронті",https://tsn.ua/ato/mi-zapiznilisya-polkovnik-zapasu-nazvav-naybilshu-problemu-oboronnih-liniy-zsu-na-fronti-2559145.html,2024-04-16T22:06:00+03:00,4631
709,У Байдена різко змінили позицію стосовно ідеї спікера Джонсона про допомогу Україні та Ізраїлю,https://tsn.ua/svit/u-baydena-rizko-zminili-poziciyu-stosovno-ideyi-spikera-dzhonsona-pro-dopomogu-ukrayini-ta-izrayilyu-2559139.html,2024-04-16T21:49:00+03:00,35к
710,Новини ТСН онлайн 19:30 16 квітня. Старт нової мобілізації в Україні!,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-16-kvitnya-start-novoyi-mobilizaciyi-v-ukrayini-2559142.html,2024-04-16T21:47:00+03:00,1580
711,"Закон про мобілізацію: адвокат пояснив, як зміниться процес вручення повісток",https://tsn.ua/ukrayina/zakon-pro-mobilizaciyu-advokat-poyasniv-yak-zminitsya-proces-vruchennya-povistok-2557231.html,2024-04-16T21:33:00+03:00,9897
712,Боруссія Дортмунд – Атлетіко: де дивитися і ставки букмекерів на матч-відповідь 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/borussiya-dortmund-atletiko-de-divitisya-i-stavki-bukmekeriv-na-match-vidpovid-1-4-finalu-ligi-chempioniv-2558011.html,2024-04-16T21:20:00+03:00,2320
713,"Не доїхали з України додому: у Росії потонули ""герої СВО""",https://tsn.ua/svit/ne-doyihali-z-ukrayini-do-domu-u-rosiyi-potonuli-geroyi-svo-2559184.html,2024-04-16T23:59:00+03:00,11к
714,"ПСЖ у більшості закамбечив проти ""Барселони"" та вийшов до півфіналу Ліги чемпіонів (відео)",https://tsn.ua/prosport/pszh-u-bilshosti-zakambechiv-proti-barseloni-ta-viyshov-do-pivfinalu-ligi-chempioniv-video-2559187.html,2024-04-16T23:59:00+03:00,1010
715,"""Теорія расової переваги"": російські пропагандисти виступили з черговим абсурдом про Україну",https://tsn.ua/svit/teoriya-rasovoyi-perevagi-rosiyski-propagandisti-vistupili-z-chergovim-absurdom-pro-ukrayinu-2559190.html,2024-04-16T23:59:00+03:00,4220
716,Барселона – ПСЖ – 1:4: онлайн-трансляція матчу-відповіді 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/barselona-pszh-onlayn-translyaciya-matchu-vidpovidi-1-4-finalu-ligi-chempioniv-2557981.html,2024-04-16T23:54:00+03:00,10к
717,"Чому літаки США захищали Ізраїль, а не Україну: аналіз The Atlantic",https://tsn.ua/svit/chomu-litaki-ssha-zahischali-izrayil-a-ne-ukrayinu-analiz-the-atlantic-2559181.html,2024-04-16T23:45:00+03:00,7411
718,"""Можуть виникнути проблеми"": нардеп розповів про консульські послуги для військовозобов'язаних",https://tsn.ua/ukrayina/mozhut-viniknuti-problemi-nardep-rozpoviv-pro-konsulski-poslugi-dlya-viyskovozabov-yazanih-2559178.html,2024-04-16T23:38:00+03:00,3228
719,Блиснула сексуальними грудьми: американська баскетболістка без бюстгальтера прийшла на драфт,https://tsn.ua/lady/news/show-biznes/blisnula-seksualnimi-grudmi-amerikanska-basketbolistka-bez-byustgaltera-priyshla-na-draft-2559175.html,2024-04-16T23:36:00+03:00,3323
720,Розкрита одна з таємниць виникнення життя на Землі – дослідження,https://tsn.ua/nauka_it/rozkrita-odna-z-tayemnic-viniknennya-zhittya-na-zemli-doslidzhennya-2559172.html,2024-04-16T23:36:00+03:00,23к
721,Мобілізація в Україні: чи дійсно електронні повістки розсилатимуть уже в квітні – пояснення юристки,https://tsn.ua/ato/mobilizaciya-v-ukrayini-chi-diysno-elektronni-povistki-rozsilatimut-uzhe-v-kvitni-poyasnennya-yuristki-2557180.html,2024-04-16T23:35:00+03:00,6250
722,"Курс долара на рівні 40 гривень: економіст спрогнозував, чи підніме НБУ його вище",https://tsn.ua/ukrayina/chi-pidvischit-nbu-kurs-dolara-bilshe-40-grn-prognoz-ekonomista-2559169.html,2024-04-16T23:30:00+03:00,2943
723,"Правозахисник сказав, хто втратить відстрочку від мобілізації",https://tsn.ua/ukrayina/pravozahisnik-skazav-hto-vtratit-vidstrochku-vid-mobilizaciyi-2556697.html,2024-04-16T23:24:00+03:00,106к
724,"У Москві сталася пожежа на військовому заводі ""Авангард"", де виробляють зенітні ракети — ЗМІ",https://tsn.ua/svit/u-moskvi-stalasya-pozhezha-na-viyskovomu-zavodi-avangard-de-viroblyayut-zenitni-raketi-zmi-2559166.html,2024-04-16T23:11:00+03:00,3630
725,Відомий портрет Черчилля продадуть на аукціоні: у скільки оцінюють,https://tsn.ua/svit/vidomiy-portret-cherchillya-prodadut-na-aukcioni-u-skilki-ocinyuyut-2559163.html,2024-04-16T23:00:00+03:00,1156
726,У газеті ТрО опублікували пінап напівоголеної жінки: чому виник скандал,https://tsn.ua/ukrayina/u-gazeti-tro-opublikuvali-pinap-napivogolenoyi-zhinki-chomu-vinik-skandal-2559160.html,2024-04-16T22:44:00+03:00,3305
727,"Мільярд людей у небезпеці: віцеадмірал НАТО розповів про загрозу підводної ""гібридної війни""",https://tsn.ua/svit/milyard-lyudey-u-nebezpeci-vice-admiral-nato-rozpoviv-pro-zagrozu-pidvodnoyi-gibridnoyi-viyni-2559157.html,2024-04-16T22:24:00+03:00,2417
728,НАЗК розпочало перевірку способу життя генерала СБУ Вітюка після розслідування журналістів: відео,https://tsn.ua/ukrayina/nazk-rozpochalo-perevirku-sposobu-zhittya-generala-sbu-vityuka-pislya-rozsliduvannya-zhurnalistiv-2559154.html,2024-04-16T22:17:00+03:00,38к
729,"У Маріуполі фіксують прибуття нових російських військових – ""АТЕШ""",https://tsn.ua/ukrayina/u-mariupoli-fiksuyut-pributtya-novih-rosiyskih-viyskovih-atesh-2559151.html,2024-04-16T22:12:00+03:00,2736
730,"Революція безпілотників: у Forbes проаналізували, як змінилася роль дронів за 2 роки війни",https://tsn.ua/ato/revolyuciya-bezpilotnikiv-u-forbes-proanalizuvali-yak-zminilasya-rol-droniv-za-2-roki-viyni-2559148.html,2024-04-16T22:10:00+03:00,795
731,"""Ми запізнилися"": полковник запасу назвав найбільшу проблему оборонних ліній ЗСУ на фронті",https://tsn.ua/ato/mi-zapiznilisya-polkovnik-zapasu-nazvav-naybilshu-problemu-oboronnih-liniy-zsu-na-fronti-2559145.html,2024-04-16T22:06:00+03:00,4631
732,У Байдена різко змінили позицію стосовно ідеї спікера Джонсона про допомогу Україні та Ізраїлю,https://tsn.ua/svit/u-baydena-rizko-zminili-poziciyu-stosovno-ideyi-spikera-dzhonsona-pro-dopomogu-ukrayini-ta-izrayilyu-2559139.html,2024-04-16T21:49:00+03:00,35к
733,Новини ТСН онлайн 19:30 16 квітня. Старт нової мобілізації в Україні!,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-16-kvitnya-start-novoyi-mobilizaciyi-v-ukrayini-2559142.html,2024-04-16T21:47:00+03:00,1580
734,"Закон про мобілізацію: адвокат пояснив, як зміниться процес вручення повісток",https://tsn.ua/ukrayina/zakon-pro-mobilizaciyu-advokat-poyasniv-yak-zminitsya-proces-vruchennya-povistok-2557231.html,2024-04-16T21:33:00+03:00,9897
735,Боруссія Дортмунд – Атлетіко: де дивитися і ставки букмекерів на матч-відповідь 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/borussiya-dortmund-atletiko-de-divitisya-i-stavki-bukmekeriv-na-match-vidpovid-1-4-finalu-ligi-chempioniv-2558011.html,2024-04-16T21:20:00+03:00,2320
736,Знущаються й мародерять: полонений з армії РФ розповів про ставлення кадировців до росіян (відео),https://tsn.ua/ukrayina/znuschayutsya-y-maroderyat-poloneniy-z-armiyi-rf-rozpoviv-pro-stavlennya-kadirovciv-do-rosiyan-video-2559991.html,2024-04-17T23:59:00+03:00,3936
737,"Світовий лад без ""домінування США"": в МЗС Росії існує план із послаблення Вашингтона — WP",https://tsn.ua/svit/svitoviy-poryadok-bez-dominuvannya-ssha-v-mzs-rosiyi-isnuye-plan-iz-poslablennya-vashingtona-wp-2559985.html,2024-04-17T23:49:00+03:00,1998
738,Чому Часів Яр є важливим для України і його необхідно утримати – BBC,https://tsn.ua/ato/chomu-chasiv-yar-ye-vazhlivim-dlya-ukrayini-i-yogo-neobhidno-utrimati-bbc-2559982.html,2024-04-17T23:44:00+03:00,1824
739,Зеленський звернувся до ключових світових фінансистів з важливим закликом,https://tsn.ua/ukrayina/zelenskiy-zvernuvsya-do-klyuchovih-svitovih-finansistiv-z-vazhlivim-zaklikom-2559979.html,2024-04-17T23:30:00+03:00,1760
740,"""Влада Путіна буде тріщати по швах"": експерт про руйнування режиму у РФ та ставку Заходу",https://tsn.ua/svit/vlada-putina-bude-trischati-po-shvah-ekspert-pro-ruynuvannya-rezhimu-u-rf-ta-stavku-zahodu-2559976.html,2024-04-17T23:17:00+03:00,2315
741,Чому чоловіки за кордоном мають оновити дані в консульствах — пояснення нардепа,https://tsn.ua/ukrayina/chomu-choloviki-za-kordonom-mayut-onoviti-dani-v-konsulstvah-poyasnennya-nardepa-2559973.html,2024-04-17T22:56:00+03:00,7030
742,"Імовірність більша, ніж будь-коли: Sky News про загрозу Третьої світової та фактор Трампа й України",https://tsn.ua/svit/imovirnist-bilsha-nizh-bud-koli-sky-news-pro-zagrozu-tretoyi-svitovoyi-ta-faktor-trampa-i-ukrayini-2559970.html,2024-04-17T22:47:00+03:00,3589
743,Наземні дрони: на що вони здатні на фронті та в чому їхня головна проблема,https://tsn.ua/ukrayina/nazemni-droni-na-scho-voni-zdatni-na-fronti-ta-v-chomu-golovna-problema-2559967.html,2024-04-17T22:43:00+03:00,1131
